amfi_code,date,nav,aum_cr
120503,2022-04-11,93.6074,37228.96
118632,2022-04-11,61.3751,24064.53
119092,2022-04-11,56.6957,21621.75
120841,2022-04-11,49.4995,19262.04
125497,2022-04-11,112.7934,44278.02
118989,2022-04-11,89.6737,35497.05
120594,2022-04-11,43.0736,17318.14
118825,2022-04-11,35.8459,13818.34
119775,2022-04-11,71.8972,27970.32
119551,2022-04-12,86.5647,33903.02
120503,2022-04-12,94.8167,36753.45
118632,2022-04-12,61.1956,24357.97
119092,2022-04-12,55.8256,20939.87
120841,2022-04-12,49.1644,19290.46
125497,2022-04-12,112.7918,43553.61
118989,2022-04-12,90.0703,34500.63
120594,2022-04-12,43.0658,15992.34
118825,2022-04-12,35.8236,14130.79
119775,2022-04-12,71.0847,27738.75
119551,2022-04-13,87.3165,34774.48
120503,2022-04-13,93.4529,36969.96
118632,2022-04-13,61.028,23327.37
119092,2022-04-13,56.7211,22334.09
120841,2022-04-13,48.926,19309.51
125497,2022-04-13,112.9175,44090.65
118989,2022-04-13,91.0403,35502.89
120594,2022-04-13,42.3506,16654.9
118825,2022-04-13,35.687,13897.93
119775,2022-04-13,71.6366,27674.43
119551,2022-04-14,86.4394,34681.7
120503,2022-04-14,94.3317,36464.63
118632,2022-04-14,61.5454,24337.59
119092,2022-04-14,56.5782,21472.34
120841,2022-04-14,49.2604,18896.11
125497,2022-04-14,113.0947,43903.78
118989,2022-04-14,88.9679,35217.68
120594,2022-04-14,42.5644,16691.43
118825,2022-04-14,35.7724,13799.35
119775,2022-04-14,71.0447,27442.14
119551,2022-04-15,86.4615,33875.95
120503,2022-04-15,94.563,37154.54
118632,2022-04-15,61.1433,24636.94
119092,2022-04-15,55.8017,22342.51
120841,2022-04-15,48.9859,19318.16
125497,2022-04-15,112.707,43660.21
118989,2022-04-15,90.2372,35195.35
120594,2022-04-15,43.406,16647.87
118825,2022-04-15,35.9717,14323.55
119775,2022-04-15,71.0882,28680.31
119551,2022-04-18,86.1373,32884.0
120503,2022-04-18,94.1113,37334.48
118632,2022-04-18,61.1366,23869.49
119092,2022-04-18,56.4631,22355.93
120841,2022-04-18,48.7394,19565.77
125497,2022-04-18,111.3713,43720.52
118989,2022-04-18,89.1816,34099.99
120594,2022-04-18,42.5374,17411.16
118825,2022-04-18,35.4618,13724.98
119775,2022-04-18,70.9014,28432.8
119551,2022-04-19,86.514,34245.37
120503,2022-04-19,93.5895,36214.49
118632,2022-04-19,60.7762,24418.63
119092,2022-04-19,55.9635,22387.2
120841,2022-04-19,48.0957,19755.05
125497,2022-04-19,111.687,45086.43
118989,2022-04-19,89.3422,35214.13
120594,2022-04-19,42.8865,16362.1
118825,2022-04-19,35.7759,13677.39
119775,2022-04-19,71.6976,28396.6
119551,2022-04-20,86.6513,33637.9
120503,2022-04-20,93.4625,36949.96
118632,2022-04-20,60.4069,23724.13
119092,2022-04-20,56.1902,21365.91
120841,2022-04-20,49.1205,18885.84
125497,2022-04-20,112.0422,43426.17
118989,2022-04-20,89.7047,35431.36
120594,2022-04-20,42.9505,17477.04
118825,2022-04-20,35.8126,14104.46
119775,2022-04-20,70.7573,28661.88
119551,2022-04-21,85.8154,33780.65
120503,2022-04-21,93.8215,37021.78
118632,2022-04-21,61.4447,23997.97
119092,2022-04-21,55.4215,21862.37
120841,2022-04-21,48.8152,19024.7
125497,2022-04-21,112.5493,43876.19
118989,2022-04-21,88.7862,35433.39
120594,2022-04-21,42.4357,17649.95
118825,2022-04-21,35.6112,13298.36
119775,2022-04-21,71.5057,29184.62
119551,2022-04-22,85.4488,34451.54
120503,2022-04-22,93.6302,36887.84
118632,2022-04-22,61.021,24245.94
119092,2022-04-22,55.6509,22705.49
120841,2022-04-22,48.4105,20179.28
125497,2022-04-22,112.5232,43406.93
118989,2022-04-22,89.344,35909.93
120594,2022-04-22,42.5395,16718.8
118825,2022-04-22,35.4651,14583.74
119775,2022-04-22,70.8583,27995.09
119551,2022-04-25,86.335,33896.2
120503,2022-04-25,92.7979,36129.23
118632,2022-04-25,60.3248,23410.1
119092,2022-04-25,55.2421,21636.56
120841,2022-04-25,48.6963,19227.05
125497,2022-04-25,110.9759,43490.99
118989,2022-04-25,88.7074,34506.05
120594,2022-04-25,42.2867,17157.18
118825,2022-04-25,35.2094,14008.66
119775,2022-04-25,70.694,29213.97
119551,2022-04-26,85.2812,34096.65
120503,2022-04-26,92.9774,36414.43
118632,2022-04-26,60.8321,24077.79
119092,2022-04-26,55.3822,22213.14
120841,2022-04-26,48.6835,19854.73
125497,2022-04-26,111.0168,44735.22
118989,2022-04-26,88.9952,34211.99
120594,2022-04-26,42.6262,16759.2
118825,2022-04-26,35.2758,14466.62
119775,2022-04-26,70.6954,28508.44
119551,2022-04-27,85.9516,34375.16
120503,2022-04-27,93.3806,37036.58
118632,2022-04-27,60.3869,24459.86
119092,2022-04-27,55.6445,23001.13
120841,2022-04-27,48.6721,19575.56
125497,2022-04-27,110.8563,43796.93
118989,2022-04-27,89.0642,34614.76
120594,2022-04-27,42.2418,16745.71
118825,2022-04-27,35.3927,14101.04
119775,2022-04-27,71.2036,27799.83
119551,2022-04-28,86.2206,33927.68
120503,2022-04-28,92.9186,36928.53
118632,2022-04-28,60.037,24033.18
119092,2022-04-28,55.427,21535.08
120841,2022-04-28,48.073,18978.55
125497,2022-04-28,110.1725,44435.06
118989,2022-04-28,88.8588,34358.96
120594,2022-04-28,42.3187,17177.48
118825,2022-04-28,35.2793,13859.39
119775,2022-04-28,70.6376,27935.86
119551,2022-04-29,85.1558,33977.27
120503,2022-04-29,92.6938,38276.89
118632,2022-04-29,60.556,23772.19
119092,2022-04-29,55.8401,21921.98
120841,2022-04-29,48.5567,18762.94
125497,2022-04-29,111.9918,43686.16
118989,2022-04-29,89.0743,35766.18
120594,2022-04-29,42.37,16799.93
118825,2022-04-29,35.4642,14341.34
119775,2022-04-29,70.3417,28090.74
119551,2022-05-02,85.3338,33627.31
120503,2022-05-02,92.4979,37407.99
118632,2022-05-02,60.9982,25302.73
119092,2022-05-02,55.4604,21579.3
120841,2022-05-02,48.1827,20003.74
125497,2022-05-02,110.1059,43841.52
118989,2022-05-02,88.5125,36075.0
120594,2022-05-02,42.1507,17350.83
118825,2022-05-02,35.5327,13916.61
119775,2022-05-02,70.7687,27230.64
119551,2022-05-03,85.6564,33892.49
120503,2022-05-03,91.5644,37007.69
118632,2022-05-03,60.5963,23153.31
119092,2022-05-03,55.0606,21625.36
120841,2022-05-03,48.2648,19046.82
125497,2022-05-03,110.371,43496.07
118989,2022-05-03,88.8532,34962.38
120594,2022-05-03,42.3204,16685.16
118825,2022-05-03,35.3657,13922.86
119775,2022-05-03,70.8729,28051.5
119551,2022-05-04,86.033,34623.54
120503,2022-05-04,92.0373,37261.0
118632,2022-05-04,60.9973,23513.74
119092,2022-05-04,55.4151,21821.4
120841,2022-05-04,48.4757,19460.0
125497,2022-05-04,110.4797,44656.28
118989,2022-05-04,88.3013,35130.84
120594,2022-05-04,42.5387,17776.72
118825,2022-05-04,35.18,14391.15
119775,2022-05-04,70.6165,27208.78
119551,2022-05-05,85.2135,33397.61
120503,2022-05-05,92.439,36591.61
118632,2022-05-05,60.4457,24638.85
119092,2022-05-05,55.517,23326.53
120841,2022-05-05,48.2914,19594.63
125497,2022-05-05,111.0296,44753.28
118989,2022-05-05,88.4747,35622.63
120594,2022-05-05,42.6482,16439.59
118825,2022-05-05,35.242,14252.15
119775,2022-05-05,70.358,27562.38
119551,2022-05-06,86.3659,33885.17
120503,2022-05-06,93.433,36545.79
118632,2022-05-06,60.3522,24398.57
119092,2022-05-06,55.3232,21550.57
120841,2022-05-06,48.1587,19336.34
125497,2022-05-06,110.3933,44044.03
118989,2022-05-06,87.6145,34920.94
120594,2022-05-06,42.2522,16543.68
118825,2022-05-06,35.0678,13558.25
119775,2022-05-06,70.5081,28743.53
119551,2022-05-09,84.9148,33861.87
120503,2022-05-09,93.0005,36967.23
118632,2022-05-09,60.3313,23774.64
119092,2022-05-09,55.3331,21949.47
120841,2022-05-09,47.7628,18842.11
125497,2022-05-09,109.5866,44645.53
118989,2022-05-09,88.8891,34805.88
120594,2022-05-09,42.4206,18024.32
118825,2022-05-09,35.1006,14649.64
119775,2022-05-09,70.5462,27881.65
119551,2022-05-10,85.02,33722.04
120503,2022-05-10,92.3487,35642.11
118632,2022-05-10,60.505,23839.13
119092,2022-05-10,55.4433,21790.39
120841,2022-05-10,48.9963,18371.36
125497,2022-05-10,110.1209,44352.6
118989,2022-05-10,89.545,34703.79
120594,2022-05-10,42.6262,16341.49
118825,2022-05-10,35.4281,14037.7
119775,2022-05-10,71.184,28890.99
119551,2022-05-11,85.1989,35467.85
120503,2022-05-11,91.9962,36643.19
118632,2022-05-11,60.8771,23632.61
119092,2022-05-11,55.1305,22065.32
120841,2022-05-11,48.3764,19393.59
125497,2022-05-11,110.2036,44098.45
118989,2022-05-11,88.7714,35952.0
120594,2022-05-11,42.3032,16173.51
118825,2022-05-11,35.2002,13689.7
119775,2022-05-11,70.8522,27162.29
119551,2022-05-12,85.6999,33467.3
120503,2022-05-12,93.0852,37185.58
118632,2022-05-12,60.3919,24252.47
119092,2022-05-12,55.2063,22337.89
120841,2022-05-12,48.249,19565.6
125497,2022-05-12,110.6301,42759.4
118989,2022-05-12,88.2523,35958.75
120594,2022-05-12,42.5333,16852.27
118825,2022-05-12,35.1682,13832.38
119775,2022-05-12,70.6012,28289.52
119551,2022-05-13,85.0372,34330.83
120503,2022-05-13,93.0578,36322.57
118632,2022-05-13,60.2639,24231.78
119092,2022-05-13,55.4921,21789.73
120841,2022-05-13,48.1291,18968.06
125497,2022-05-13,110.7985,44214.56
118989,2022-05-13,88.4608,34517.89
120594,2022-05-13,41.9951,17118.41
118825,2022-05-13,34.973,14113.18
119775,2022-05-13,70.247,27698.89
119551,2022-05-16,85.4603,34838.18
120503,2022-05-16,92.6188,36652.17
118632,2022-05-16,59.8749,24256.12
119092,2022-05-16,55.6031,22303.69
120841,2022-05-16,48.5334,19438.3
125497,2022-05-16,109.8643,43977.53
118989,2022-05-16,88.6958,35560.51
120594,2022-05-16,42.1183,16768.32
118825,2022-05-16,35.2489,14635.65
119775,2022-05-16,70.7216,28323.16
119551,2022-05-17,85.6233,33487.36
120503,2022-05-17,91.9859,36754.07
118632,2022-05-17,60.6336,24197.68
119092,2022-05-17,55.4487,21249.22
120841,2022-05-17,47.9061,19759.94
125497,2022-05-17,110.5697,43343.16
118989,2022-05-17,88.8591,35329.02
120594,2022-05-17,42.8446,17425.0
118825,2022-05-17,35.248,13924.45
119775,2022-05-17,70.4559,27948.67
119551,2022-05-18,84.853,34463.76
120503,2022-05-18,92.6292,35422.65
118632,2022-05-18,60.1372,23585.63
119092,2022-05-18,55.5703,21977.97
120841,2022-05-18,48.6193,18404.24
125497,2022-05-18,110.0095,44533.55
118989,2022-05-18,88.1926,34670.68
120594,2022-05-18,42.1189,16420.09
118825,2022-05-18,35.2857,14559.08
119775,2022-05-18,69.8271,27854.61
119551,2022-05-19,85.4839,34041.1
120503,2022-05-19,92.9005,36859.92
118632,2022-05-19,60.1634,23444.05
119092,2022-05-19,54.8074,21814.44
120841,2022-05-19,48.2733,19660.86
125497,2022-05-19,110.4107,45161.85
118989,2022-05-19,88.4611,34958.33
120594,2022-05-19,42.3161,16314.72
118825,2022-05-19,35.2333,12967.95
119775,2022-05-19,70.6302,28033.34
119551,2022-05-20,85.5845,34077.4
120503,2022-05-20,91.9498,36350.69
118632,2022-05-20,60.8193,24247.3
119092,2022-05-20,55.156,22210.54
120841,2022-05-20,48.3774,20177.24
125497,2022-05-20,111.2513,44205.58
118989,2022-05-20,88.3148,36091.84
120594,2022-05-20,42.2233,16364.74
118825,2022-05-20,34.9903,13568.8
119775,2022-05-20,70.2802,28382.7
119551,2022-05-23,85.9571,34575.53
120503,2022-05-23,92.6862,37215.75
118632,2022-05-23,61.0794,24455.14
119092,2022-05-23,55.8089,21244.68
120841,2022-05-23,48.1433,18824.44
125497,2022-05-23,109.2639,44036.84
118989,2022-05-23,89.2017,34932.34
120594,2022-05-23,42.3222,16372.97
118825,2022-05-23,35.1482,14142.65
119775,2022-05-23,70.05,28587.02
119551,2022-05-24,84.7857,34161.12
120503,2022-05-24,92.4246,37544.57
118632,2022-05-24,60.6529,22957.92
119092,2022-05-24,54.7228,21499.32
120841,2022-05-24,48.219,19105.5
125497,2022-05-24,110.7946,44336.8
118989,2022-05-24,88.0214,34299.73
120594,2022-05-24,42.3501,16619.51
118825,2022-05-24,35.2295,13679.09
119775,2022-05-24,70.4345,28743.25
119551,2022-05-25,84.9473,33387.23
120503,2022-05-25,92.9848,37583.7
118632,2022-05-25,60.3881,23368.64
119092,2022-05-25,54.862,22130.27
120841,2022-05-25,48.06,20287.79
125497,2022-05-25,112.1124,44113.15
118989,2022-05-25,88.8732,35141.04
120594,2022-05-25,42.5546,16798.46
118825,2022-05-25,35.2734,14680.2
119775,2022-05-25,70.7439,29065.49
119551,2022-05-26,84.9812,33722.21
120503,2022-05-26,92.3168,37220.89
118632,2022-05-26,60.3297,24301.17
119092,2022-05-26,55.1165,21952.83
120841,2022-05-26,48.9335,20019.18
125497,2022-05-26,109.8428,44182.29
118989,2022-05-26,89.0644,34953.3
120594,2022-05-26,42.103,17130.99
118825,2022-05-26,35.2964,14276.27
119775,2022-05-26,70.5021,29165.58
119551,2022-05-27,85.332,33752.0
120503,2022-05-27,93.0166,37165.87
118632,2022-05-27,60.0949,24648.66
119092,2022-05-27,55.0651,22003.2
120841,2022-05-27,48.3331,18846.19
125497,2022-05-27,111.5555,42826.47
118989,2022-05-27,88.4243,34748.62
120594,2022-05-27,42.5397,17575.21
118825,2022-05-27,35.4323,14697.64
119775,2022-05-27,69.8147,28081.8
119551,2022-05-30,85.2854,33812.52
120503,2022-05-30,93.0576,36847.31
118632,2022-05-30,61.0291,23010.68
119092,2022-05-30,55.3352,21259.69
120841,2022-05-30,48.0998,19702.89
125497,2022-05-30,111.2303,44778.31
118989,2022-05-30,89.4255,35234.08
120594,2022-05-30,42.2278,17295.9
118825,2022-05-30,35.2385,13400.29
119775,2022-05-30,70.3164,28060.93
119551,2022-05-31,86.4693,34026.3
120503,2022-05-31,93.5714,36845.67
118632,2022-05-31,60.5296,25360.59
119092,2022-05-31,56.1035,22098.45
120841,2022-05-31,48.3263,18395.49
125497,2022-05-31,111.4261,43872.24
118989,2022-05-31,89.1698,35361.52
120594,2022-05-31,42.5519,17371.11
118825,2022-05-31,35.4385,13638.28
119775,2022-05-31,70.4974,28291.56
119551,2022-06-01,85.5378,34359.17
120503,2022-06-01,93.4037,36778.06
118632,2022-06-01,60.4668,23111.83
119092,2022-06-01,55.3337,21187.04
120841,2022-06-01,48.5673,18978.86
125497,2022-06-01,110.7791,44436.3
118989,2022-06-01,89.0853,35223.79
120594,2022-06-01,42.608,17318.23
118825,2022-06-01,35.1285,14353.34
119775,2022-06-01,70.1849,27602.81
119551,2022-06-02,86.489,34345.61
120503,2022-06-02,93.4518,36891.04
118632,2022-06-02,61.1713,23229.6
119092,2022-06-02,55.6012,22023.67
120841,2022-06-02,49.0864,19713.27
125497,2022-06-02,111.9414,43619.33
118989,2022-06-02,90.086,35435.9
120594,2022-06-02,42.3119,17972.68
118825,2022-06-02,35.1863,13565.65
119775,2022-06-02,70.7901,27509.79
119551,2022-06-03,86.3519,34138.38
120503,2022-06-03,93.2729,37746.9
118632,2022-06-03,60.3059,24683.19
119092,2022-06-03,55.503,22731.08
120841,2022-06-03,49.0942,20350.78
125497,2022-06-03,111.3548,43418.37
118989,2022-06-03,89.3119,35173.32
120594,2022-06-03,42.1871,17167.77
118825,2022-06-03,35.3029,14721.0
119775,2022-06-03,71.2666,27859.33
119551,2022-06-06,86.3711,33878.72
120503,2022-06-06,93.257,38349.16
118632,2022-06-06,60.6761,24027.67
119092,2022-06-06,56.1499,21807.83
120841,2022-06-06,48.6147,18535.45
125497,2022-06-06,112.4101,44356.0
118989,2022-06-06,89.6103,34445.6
120594,2022-06-06,42.7756,16942.65
118825,2022-06-06,35.4991,13311.63
119775,2022-06-06,71.0966,27564.58
119551,2022-06-07,86.4724,34031.67
120503,2022-06-07,93.4013,37241.01
118632,2022-06-07,60.9955,24264.54
119092,2022-06-07,56.0458,22504.09
120841,2022-06-07,48.5809,19027.35
125497,2022-06-07,112.3686,44076.77
118989,2022-06-07,89.9845,35572.62
120594,2022-06-07,42.6174,17240.26
118825,2022-06-07,35.5472,14478.3
119775,2022-06-07,71.8334,28545.8
119551,2022-06-08,87.4974,33224.21
120503,2022-06-08,93.3977,36666.83
118632,2022-06-08,60.956,24186.22
119092,2022-06-08,55.8851,22553.05
120841,2022-06-08,49.0972,19406.74
125497,2022-06-08,111.416,44273.69
118989,2022-06-08,89.8749,35376.94
120594,2022-06-08,42.7595,17500.17
118825,2022-06-08,35.5317,13816.65
119775,2022-06-08,71.4888,28265.4
119551,2022-06-09,86.9759,33857.99
120503,2022-06-09,93.1417,36181.21
118632,2022-06-09,61.0092,24396.21
119092,2022-06-09,56.262,21092.04
120841,2022-06-09,49.0393,19156.39
125497,2022-06-09,111.515,45095.39
118989,2022-06-09,89.7867,35613.71
120594,2022-06-09,43.3365,16509.44
118825,2022-06-09,35.595,14744.51
119775,2022-06-09,70.8711,28036.98
119551,2022-06-10,86.7256,34485.09
120503,2022-06-10,94.0329,36343.41
118632,2022-06-10,61.4958,24422.57
119092,2022-06-10,55.8148,21656.1
120841,2022-06-10,48.8371,18625.33
125497,2022-06-10,112.7932,43838.08
118989,2022-06-10,89.6439,34681.12
120594,2022-06-10,42.7601,17542.48
118825,2022-06-10,35.8334,13191.3
119775,2022-06-10,71.0585,28317.8
119551,2022-06-13,86.7893,33723.38
120503,2022-06-13,93.77,36134.47
118632,2022-06-13,61.4411,23809.86
119092,2022-06-13,56.6084,21966.65
120841,2022-06-13,48.8984,19546.9
125497,2022-06-13,113.33,43632.13
118989,2022-06-13,89.3225,34960.52
120594,2022-06-13,42.7053,17620.81
118825,2022-06-13,35.5811,13836.15
119775,2022-06-13,72.1637,28435.61
119551,2022-06-14,86.8869,33608.47
120503,2022-06-14,94.1951,36679.92
118632,2022-06-14,61.9349,23922.67
119092,2022-06-14,55.991,22492.89
120841,2022-06-14,49.4376,19086.6
125497,2022-06-14,113.1491,44025.62
118989,2022-06-14,89.6485,35159.46
120594,2022-06-14,42.7998,16482.92
118825,2022-06-14,35.7025,14166.42
119775,2022-06-14,71.799,27340.16
119551,2022-06-15,86.8212,33998.65
120503,2022-06-15,94.6079,36836.12
118632,2022-06-15,60.8995,24643.45
119092,2022-06-15,56.9188,22791.9
120841,2022-06-15,49.3798,19535.99
125497,2022-06-15,112.5029,44094.29
118989,2022-06-15,89.7927,35260.88
120594,2022-06-15,42.7928,17092.6
118825,2022-06-15,35.8488,14383.53
119775,2022-06-15,71.8856,27770.22
119551,2022-06-16,87.6801,33413.3
120503,2022-06-16,94.3911,36531.23
118632,2022-06-16,61.862,23962.24
119092,2022-06-16,56.5765,22262.74
120841,2022-06-16,48.748,18736.84
125497,2022-06-16,113.0683,44506.24
118989,2022-06-16,90.6556,35855.38
120594,2022-06-16,43.1007,16850.34
118825,2022-06-16,35.8685,13782.16
119775,2022-06-16,71.6213,27728.36
119551,2022-06-17,87.3529,33674.22
120503,2022-06-17,94.6465,35890.68
118632,2022-06-17,61.8464,24088.73
119092,2022-06-17,56.6976,21768.25
120841,2022-06-17,49.2524,19691.18
125497,2022-06-17,113.0647,44993.27
118989,2022-06-17,89.9011,35076.32
120594,2022-06-17,42.9659,16406.63
118825,2022-06-17,35.8639,13759.63
119775,2022-06-17,72.2783,27428.05
119551,2022-06-20,88.0441,33279.56
120503,2022-06-20,94.8276,37459.9
118632,2022-06-20,62.1044,24136.14
119092,2022-06-20,56.9752,22287.99
120841,2022-06-20,49.7233,19901.83
125497,2022-06-20,113.0327,43964.63
118989,2022-06-20,91.1635,35574.82
120594,2022-06-20,43.4932,17453.27
118825,2022-06-20,36.059,13325.14
119775,2022-06-20,72.7387,27999.6
119551,2022-06-21,87.6731,34017.88
120503,2022-06-21,94.9468,37303.1
118632,2022-06-21,62.3186,24155.87
119092,2022-06-21,57.0293,22016.3
120841,2022-06-21,49.8876,18018.34
125497,2022-06-21,113.1186,43980.03
118989,2022-06-21,90.8269,34724.74
120594,2022-06-21,43.5662,16310.81
118825,2022-06-21,36.2347,14062.14
119775,2022-06-21,72.4136,27585.41
119551,2022-06-22,87.9478,34613.47
120503,2022-06-22,95.5294,37281.42
118632,2022-06-22,62.1147,23148.86
119092,2022-06-22,56.8322,21924.66
120841,2022-06-22,50.0233,19767.98
125497,2022-06-22,114.1547,43571.74
118989,2022-06-22,91.1933,35069.13
120594,2022-06-22,43.446,16183.24
118825,2022-06-22,36.3288,13985.08
119775,2022-06-22,72.7767,27269.19
119551,2022-06-23,87.6764,35823.14
120503,2022-06-23,95.0104,36943.79
118632,2022-06-23,62.3587,23508.91
119092,2022-06-23,57.5168,21967.19
120841,2022-06-23,49.8178,20109.19
125497,2022-06-23,113.6484,43756.18
118989,2022-06-23,91.1148,34513.68
120594,2022-06-23,43.6171,17036.53
118825,2022-06-23,36.3314,14327.92
119775,2022-06-23,72.9016,28169.35
119551,2022-06-24,88.1802,34610.21
120503,2022-06-24,95.2327,37498.18
118632,2022-06-24,62.2594,24382.4
119092,2022-06-24,57.6265,20867.6
120841,2022-06-24,49.8077,18998.03
125497,2022-06-24,115.1874,43796.59
118989,2022-06-24,92.5995,34436.05
120594,2022-06-24,43.6955,16606.85
118825,2022-06-24,36.4401,13717.43
119775,2022-06-24,72.5456,27088.59
119551,2022-06-27,88.7211,33251.04
120503,2022-06-27,95.3753,36843.44
118632,2022-06-27,62.5578,24513.54
119092,2022-06-27,57.0059,22210.51
